timecode,text
00:07:17,"Bolsonaro critica Morais por investigação sobre Michelle. Pessoal, voltar no assunto. O Alexandre Morais nesses inquéritos dele que ele resolve fazer, ignora Ministério Público sem respaldo nenhum. Eles vão fazer o que? Quebrar o sigilo do meu ajudante de ordem."
00:07:35,"Uma covardia, covardia. Por que ele quebrou esse ônibus? Ah ele que abastece o Bolsonaro com fake news. Qual a intenção de quebrar o sigilo dele? Tem as ligações que ele tem comigo, tem lá ligação minha com o presidente da Rússia."
00:07:52,"Ãh? Tem quando foi os Estados Unidos alguma coisa tem chefe de estado é o cara eu tenho quatro andando de ônibus. Ele é um chefe o Cid que faz contato pra mim. O Alexandre quebrou sigilo no telemático pra quê? Pra ver se pescava alguma coisa lá. Aquela velha teoria da"
00:08:10,"A justiça, né? Joga a rede. Depois que pegar vê o que você faz. E daí que acontece? A minha esposa tem contato com ele. Filho, conta tal, manicure, não sei, sessenta reais, não sei. Tá? Cabeleireiro não sei o que lá. Minha tia que ficou em casa dá pra ela tanto."
00:08:28,"E dinheiro sai da minha conta e vai pra lá. O que que o o Alexandre de Moraes faz? Vaza essa parte telemática para a imprensa. O Alexandre de Moraes vaza pra imprensa. É uma atitude aqui que não vou adjetivar aqui. Que eu tenho vergonha."
00:08:45,"Dia de ativar aqui. O cara é ministro do Supremo Tribunal Federal, tá? Vaza. Da imprensa começa a especular. Agora maior especulação da Folha, né? Foi da Folha, que mandou pro ajudador de ordem responder era se o dinheiro"
00:09:03,"Era oriundos de suprimentos de fundo. O que que é isso? Suplemento de fundo? É dinheiro que sai do governo. Então eu tenho três cartões de crédito. Cartões corporativos. Dois eu não mexo neles. É o pessoal que compra comida lá pra mim. Pra quem vai lá no Alvorada."
00:09:20,"Tem um batalhão de segurança lá é ração pra ema eh segurança é hotel pra segurança meu que vai buscar no avançado. Então tem suas. E tem um cartão, um cartão que é o meu particular. Porque você tem teu cartão de crédito, eu tenho o meu aqui."
00:09:39,"E eu posso gastar por mês até R$ 17 mil. Mas do que gastar, eu posso sacar o dinheiro vivo. Pegar o dinheiro e botar no bolso. Está OK? Você sabe quanto eu gastei com esse cartão de janeiro de 2019 até hoje? Alguém sabe aí? Zero!"
00:09:59,"Zero. Por que eu faço isso? Exatamente pra evitar problema. Porque agora ele tem uma tremenda. Olha ele sacou mês passado dez mil. Pagou o cabeleireiro da esposa. Não tem esse papo. Alexandre de Moraes. Não tem esse papo. A minha esposa Alexandre não tem escritório de advocacia. Entendeu Alexandre?"
00:10:18,"Que a minha esposa não tem escritório de advocacia. Então quantas volumes botam o valor Alexandre? Bota o valor, seja homem Alexandre de Moraes. Bota o valor. Você vazou já."
00:10:33,"A quebra de telemática bota o valor agora pro povo tomar conhecimento os valores que entrava pela Michelle pra pagar aí a as atividades particulares dela por aí bota os valores agora recebi informação abri meu inquérito"
00:10:51,"Pra investigar se a PF ou MP vazou. Alexandre quem vazou foi você seja homem Alexandre. Seja homem Alexandre. Tu só bota a culpa na PF."
00:11:03,"Você manda recadinho pro teu delegado que você bota nos inquéritos você escolhe e bota lá manda recadinho e fala pra investigar isso ou aquilo. E depois quando faz uma busca e apreensão na casa de empresário PF faz busca e apreensão. A PF não faz nada. A PF cumpre ordens. Você que manda fazer isso"
00:11:23,"Seja homem, Alexandre. O tempo todo atazanando a minha vida. É igual a minha live aqui. Estou escondido fazendo live. Escondido. Uma despesa enorme. Levando-se em conta porque eu gastaria e estivesse lá no Alvorada e gastaria"
00:11:42,"A iluminação lá da biblioteca, mais nada. Não teria dezenas de segurança domingo que não tem por aqui, gasto com viatura, etcétera, etcétera. Mas vamos lá. Lamentável, tá?"
00:12:00,"Todos os saques saíram da minha conta, todos da minha conta, eu não vou dizer o valor aqui, eu vou dizer, em média, doze mil reais por mês, o somatório da despesa da Michele, tinha inclusive investigado um plano de saúde pro irmão da Michele."
00:12:17,"Quem é mãe gêmea? Uma pessoa que tem problema de saúde. Tá certo, num vou entrar em detalhes aqui e ela resolveu, desde quando era deputado pagar quinhentos reais mais ou menos campanha de saúde do garoto, que foi cancelada há pouco tempo. Movimentação é minha esposa, não tem escritório de advocacia."
00:12:37,"Vamos continuar aqui? Faltou aqui, desculpe aqui, anunciar aqui o nosso interprete de libras o Neemias. Precisa falar alguma coisa aqui Tarcísio? Olha só, a gente vê aqui, vamos falar de política, né?"
00:12:55,"O que o outro lado ameaça, né? O que eu vou fazer se voltar ao governo. Diz que vai revogar a autonomia do Banco Central. Uma das funções, uma das mais importantes funções do Banco Central é controlar a inflação."
00:13:12,"Nós estamos no terceiro mês consecutivo com inflação negativa. Obviamente esta infração em grande parte, né? Negativa vem do preço dos combustíveis. Ninguém deu canetada aqui. Como lá atrás no tempo da Dilma, dando canetada, interferindo no preço da Petrobras"
00:13:29,"fez com que a Petrobras acumulasse um prejuízo de R$ 900 bilhões. E isso daria pra fazer sessenta vezes a transposição do Rio São Francisco. Tarcísio imaginou novecentos bilhões na tua mão no ministério da infraestrutura que faria? Acho que não é pra faltar o Brasil todo, né? Faltar a ponte de ferrovia pra caramba. Ponte de ferrovia?"
00:13:48,"E é seu máximo o Brasil com novecentos bilhões de é o endividamento que Dilma e Lula por má gestão, por corrupção tá? Por comprar material, sonda superfaturado por pagar propina pra muita gente."
00:14:08,"Chegou esse endividamento. Quem paga a conta? Vocês. Né? Todos nós pagamos essa conta. E o Banco Central colabora também obviamente com as suas políticas de taxa de juros para que a inflação aí se comporte dentro da meta."
00:14:24,"Vamos ter uma das melhores infrações infrações do relação ao mundo no corinthiano. Tarcísio combustível você sofre muito lá com caminhoneiro quando se fala em diesel. Nós zeramos já há algum tempo os impostos federais do diesel."
00:14:40,"Agora o imposto estadual continua, o limite é 17%. Tem estado cobrando ICMS de diesel. Do lado de cá, nós zeramos impostos federais do etanol, do gás de cozinha e da gasolina. Os governadores podem cobrar até dezessete por cento."
00:14:59,"Eu vi hoje Brasil andando nessa andança por aí, né? Que nós tivemos em Santos hoje, eu vi gasolina a quatro e cinquenta, quem podia esperar isso aí? Já tem gasolina baixa de cinco reais e etanol abaixo de três. Eu vi etanol dois e quarenta e nove, porque nós somos de carro de São Paulo, Praia Grande."
00:15:17,"E depois de Praia Grande passando por um São Vicente até Santos é de motocicleta. Agora, também um dos motivos do preço ter caído o etanol é que nós aprovamos a venda direta do etanol. Ou seja o uzineiro era obrigado vender pra uma distribuidora etanol. Essa distribuidora ficava duzentos, trezentos ali, quinhentos graus de distância."
00:15:37,"De lá ela voltava pra abastecer um poço aqui do lado. Nós autorizamos então obrigado a câmara, o senado colaborou conosco. Arthur Lira obrigado pela força. Tá? Nós aprovamos que o usineiro pode pegar o álcool dele e vender diretamente o posto de combustível. Isto colaborou pra baixar o preço do etanol também."
00:15:55,"E tá abaixando, tá baixando moeda e a população tá percebendo. É, quem diria etanol, eu vi em São Paulo dois e quarenta e nove. Então, um vinte litros, cinquenta reais, quarenta litros, você com cem reais você chega um tanque de álcool. Tá? Tudo bem."
00:16:14,"Tá vendo o outro lado aqui então? Nós não vamos, eu creio, nós demos autoria do Banco Central pra continuar agindo dessa forma aqui. Fala outro lado também em retornar o imposto sindical. Que que é imposto sindical? Aqui é um país, eu acho que tinha mais sindicato no Brasil do que no mundo todo. E como regra, né?"
00:16:34,"Não vou generalizar o trabalho do sindicato é tirar dinheiro do pessoal um equivalente a um salário por ano e causa própria. Tá? Tornamos isso facultativo, melhorou bastante, caiu muito o futuramente dos sindicatos. Então CUT, CGT,"
00:16:52,"Esse pessoal obviamente quer o Lula no governo. Que o Lula já falou que vai criar uma contribuição sindical caso volte ao governo. Fala também você quer falar alguma coisa? Fica à vontade. Não, vamos embora. Fala pra ele reestatização. Eu entendo da mesma maneira que"
00:17:11,"A grande maioria das estatais, né? Fica melhor na mão de da iniciativa privada. Alguns, algumas estatais não. Eu eu entendo que umas poucas tem que ter o poder de estado. Por exemplo, acho que a casa amanhã tem que estar conosco. Pensar diferente não tem problema nenhum. Eu acho que a Caixa Econômica, Banco do Brasil tem que deixar como está aí."
00:17:31,"Agora o senhor imagina Presidente, o senhor privatizou a Eletrobras. A Eletrobras tinha perdido, podemos fazer investimento na segurança energética, no fornecimento de energia. O senhor privatizou, foi o segundo maior negócio de dois mil e vinte e dois e muito dinheiro tá entrando na conta desenvolvimento energético. O que que significa isso? Baixou o preço da energia."
00:17:49,"Levanta aí enquanto eu continuo aqui o o Técio vê isso a Eletrobras não fez eh hidrelétrica fora do Brasil. Olha aí pessoal está vendo? Eu tenho certeza que fez. Só me confirma aí onde é que foi. Então estatais nossas gastando dinheiro fora do Brasil."
00:18:06,"E daí dívida bilionária por ano. Conosco já começou a dar lucro. Né? Fala também fortalecimento do MST. Pelo amor de Deus. Fortalecer o MST pra voltar a invadir terra. Como é que nós como é que nós nós aqui adaptações aqui?"
00:18:26,"Como é que nós aqui tiramos a força do MST? Nós demos dignidade aos assentados. Até o momento são 402 mil títulos da reforma agrária que entregamos pro assentado. Então o assentado passou a ser o dono da Inglaterra o que ele produzia dele. Aquilo vai pra ser uma propriedade pra tua família."
00:18:43,"Tá? Ele entra na na agricultura familiar e daí não quer saber mais de de de invadir até porque ele não invadia por espontânea vontade. Era obrigado a invadir ficar pressionado pelo MST se eu não invadisse perder a posse da tua terra. Que que é aquilo que levantou?"
00:19:00,"repasse de recursos pra hidrelétrica na na Nicarágua. Olha que olha só, hidrelétrica na Nicarágua. Vamos lá pessoal, fechou o círculo. Fechou o cerco que o Lula é amicíssimo de Daniel Ortega, o ditador lá da da Nicarágua. O que que a Nicarágua está fazendo nos últimos dias? Fechou rádios"
00:19:20,"e TVs católicas. Fechou o sinal da TV CNN. Começou a prender padres, expulsar freiras. O que que fez nos últimos dias? Também proibiu a comemoração do Dia da Bíblia para os evangélicos e acabou com as procissões para católicos."
00:19:40,"E o Lula da Silva, Dilma, arranjaram dinheiro do BNDES pra fazer hidrelétrica na Nicarágua. Deu pra entender o circo fechado aí? É isso que você quer Brasil? A volta desse ladrão pra continuar roubando você."
00:19:56,"Pra mandar dinheiro pra ditaduras aí fora, isso é uma roubalheira, uma safadeza. Lula da Silva, darei contra seus amiguinhos, né? Como o Gilmar Mendes pra dizer que ele foi absolvido, mentira, não foi absolvido, o Gilmar fez parte daquela votação que descondenou o Lula"
00:20:15,"Fez parte da votação que descondenou o Lula e o processo voltou pra primeira instância. Não foi absolvido. E o Lula já fala, né? Além de não pagar os 14 milhões, é isso que o Gilmar Mendes votou ali, de não pagar os 14 milhões,"
00:20:33,"o Lula vai entrar com ação de indenização junto ao Estado brasileiro. Ou seja, ele quer se ressarcido daquele tempo que ficou preso. E mais ainda, pode ter certeza que todos os delatores que devolveram até o momento"
00:20:50,"Seis bilhões de reais vão pedir o dinheiro de volta. Né? Eu sou marusco né? A turma da da Lava Jato vai pegar esses seis bilhões de votos. Ele vai querer juros de correção monetária. É esse o Brasil que nós queremos? A volta da roubalheira da desfaçatez"
00:21:09,"Esse é o Brasil que nós queremos? Seiscentos milhões de dólares. Que que tá que a usina andando de carro? Bem, então vou arredondar aqui: R$ 3 bilhões e pouco. Três bilhões e pouco para Nicarágua."
00:21:23,"Do senhor Daniel Ortega, amigo do Lula, que persegue cristãos, que persegue evangélicos, católicos, na Nicarágua. Está certo? Está fechado o cerco? Tem que falar mais alguma coisa? Tem que escrever? Você quer a volta desse bandido? Desse assaltante desse sem caráter?"
00:21:42,"Na presidência da república e vai trazer quem como é que vai trazer? Zé Dirceu. Vai trazer José Genoíno. Só não vai trazer o Palocci. Que o Palocci estava na entrou na delação. Vai trazer essa quadrilha toda de volta para o Brasil. É isso que nós queremos pra nossa pátria."
00:21:59,"Mais algumas coisinhas aqui, né? O PT fala em recolhimento de armas, o PT sempre foi desarmamentista. Nós temos hoje em dia 700 mil CACs. Pessoal do CAC pode ficar tranquilo, em havendo a reeleição"
00:22:17,"Em poucos dias eu vou conversar no supremo e vamos resolver essa questão do decreto das armas. Afinal de contas, em 2005 o Brasil disse sim ao comércio de armas e munições. Não se pode ninguém afrontar uma decisão"
00:22:36,"Popular e dizer que ó não interessa o que o povo decidiu. Vamos resolver isso daí. Tu tem algo em casa? Não. Mas tem porque você não quer ter então? Porque eu não quero. Então será encontra quem queira ter? Indígena. Eu tenho um fuzil em casa pessoal. Tá? Então eu dou a dica pra galera aí tá?"
00:22:55,"Eu tô lá no Alvorada, né? A insegurança, mas não existe segurança cem por cento, cem por cento só urna eletrônica, tá legal? Só urna eletrônica, né? Lá no Alvorada tem segurança, tem lá duzentas pessoas na segurança aproximadamente."
00:23:10,"Pode alguém chegar na minha casa? Pode, tem duas portas andando e tem um fuzil lá dentro, tá? Eu não durmo com durmo com um fuzil do lado ali, tá certo? Não abro mão disso daí. Ele sempre fala em desmiliterização das polícias militares, São Paulo tá sendo lá, a Polícia Militar de São Paulo anda com"
00:23:27,"A câmera, o que que tu acha disso? Eu acho que é um inibidor da ação policial. Eu acho que deixa o policial em desvantagem com relação com o bandido. E o policial não pode tá em desvantagem em relação ao bandido. É por isso que a população tá se sentindo insegura. E a gente tá prejudicando a ação policial. Então você Governador acaba com a câmara."
00:23:45,"Como faz o menor sentido até gravar. Mais alguma coisa? Eu não sei nem o que que é desmilitarização da PM. É tira a farda, isso aqui é tira a farda, né? Tira a hierarquia, disciplina, tira a farda. A PM de São Paulo é uma das mais bem preparadas do Brasil, herdeiro da força pública há cento e noventa anos de existência, pessoal motivado."
00:24:04,"Extremamente profissional. Vamos lá, pessoal. Rapidinho, centro-oeste, só são três estados. Primeiro, Mato Grosso, nosso candidato a reeleição ao senado, Wellington. Pessoal, dá uma força pro Éden Mato Grosso aí. Eu sei que tem mais candidatos aí, pô. Mas vamos consertar fogos aí no"
00:24:22,"O Noéto dois dois dois um parceiro nosso dentro do Senado Federal né? O se eu for reeleito obviamente eu gostaria de ter trabalhando comigo lá no Senado continuar trabalhando Wellington dois eleitores. Também aqui você conhece a figura aqui né? Conhece um pouquinho."
00:24:40,"Você é mais antigo ou mais moderno que eu? Mais antigo. Mais antigo, né? Mas você não tem o prazer de levar atrás de mim mas admiro assim. Em Goiás então temos aí o nosso major Vitor Hugo candidato a ao Governo do Estado de de Goiás, uma pessoa fantástica, fez academia em Resende, foram especiais."
00:24:59,"É concursado na Câmara dos Deputados também, é um concurso, acho que tem uma vaga lá se eu não me engano, passou, eh foi, se elegeu como deputado federal, foi meu líder de governo na câmara, foi aquele que deu a última cartada dos seiscentos reais do auxílio emergencial lá atrás, o Vitor Hugo, candidato ao Senado, Wilder Morais."
00:25:18,"Olha bem, tá aí do ladinho aqui um cara bacana pra Presidente da República, Jair Bolsonaro dois dois. Mito. Capitão do povo. Mato Grosso do Sul, já morei em Rio Arte, um abraço todo especial ao pessoal de New Arte, Mato Grosso do Sul. Temos ali a Tereza Cristina, candidata ao"
00:25:37,"Senado federal. Primeiro suplente dela. Meu soldado em mil novecentos e noventa Portela. Hoje eu terei na reserva do exército. Então há trinta e dois anos eu conheço o Portela. Bom pessoal botando na Teresa está votando no Portela também. Então a Teresa Cristina"
00:25:56,"Candidata ao senado por Mato Grosso do Sul, Mato Grosso do Sul número cento e onze. Melhor ministro da agricultura. Depois Eduardo Paulino Tereza. Pois não. Ela mesmo desisto, né? É. É, realmente voz de Parnela é um"
00:26:10,"É uma referência pra todos nós. No tempo quando nós começou a trabalhar nós importamos a mesma. Agora raríssimos alimentos que nós importamos. Trigo. Você pode ver. Daqui a três quatro anos vamos começar a exportar trigo no Brasil. Tá? Um estado que se desponta como grande produtor de trigo no futuro é a Roraima."
00:26:30,"Temos um milhão de hectares, a Embrapa fez estudo, desenvolve tecnologia para tal, juntamente com o governador Denário tá? E quem diria, né? O nosso estado de Roraima, a área mais quente, quem diria? Produzindo trigo para o nosso Brasil."
00:26:48,"Hoje em dia, nosso consumo está na casa dos 12 milhões de toneladas por ano e produzimos aproximadamente 8. E o crescimento do último dois anos deu mais de um milhão de toneladas. Então nessa batida mais três anos a gente será seremos exportador de trigo. Quem diria presidente?"
00:27:07,"Prosperidade. Imagina que o senhor enfrentou eh recessão na Argentina, desastre Brumadinho, crise da do covid, crise hídrica, guerra da Ucrânia. O Brasil hoje vai crescer, vai crescer três, três ponto dois por cento."
00:27:23,"É o único país do mundo aí que tá conseguindo reduzir a inflação, tá conseguindo reduzir mais do que os outros, tá gerando emprego, criando empresa. Brasil tem encontro marcado com a prosperidade. O Brasil tá condenado a dar certo. Por que que a economia tá indo bem? Pô, ontem o Paulo Guedes teve por quatro horas no no Froa, né?"
00:27:42,"Pô, eu assisti umas duas horas, falei pô, tô quebrado, né? Que eu tô girando. Fantástico, com linguajar bastante inteligível por parte de todos. Tem um show do Flor, tem o show Paulo Guedes. É genial. Mostrando tudo que aconteceu. Primeiro,"
00:27:59,"Que que uma das coisas que ele fez? Uma das coisas: reduziu o IPI em 35% de 4.000 produtos. Qual o governo fez isso no Brasil? Ninguém. A própria política de zerar os impostos federais está valendo pro ano que vem. Da gasolina, do álcool, do diesel, do gás de cozinha."
00:28:19,"Zeramos vários impostos e produtos também que vem de fora do Brasil pra cá. Zeramos os impostos dos produtos da cesta básica. E o que é bacana, né Presidente? Gerou impostos, o Brasil começou a produzir mais e a arrecadação subiu. Resumiu."
00:28:36,"Região Nordeste, são nove estados, um será o capitão Wagner candidato ao Governo do Estado, capitão Wagner, boa sorte, é um capitão lá em no Ceará. Capitão em São Paulo. Capitão em São Paulo, o capitão do Brasil. Tem mais um capitão por aí ou não? Eu acho que tem."
00:28:52,"Quanto mais capitão melhor. Está OK? Se procurar tu vai achar mais capitães por aí candidato ao governo do estado. OK? Vamos lá agora pro nosso estado. Rio Grande do Norte. Rio Grande do Norte. Nós faltou botar na ordem aqui pessoal. Rio Grande do Norte aqui."
00:29:09,"faltou o candidato ao senado do Rio Grande do Norte, vamos lá, vamos pra Alagoas. Candidato a Alagoas, nosso candidato ao senado, Davi, cento e onze. Também boa sorte aí o Arthur Lira do Alagoas, pra continuar trabalhando conosco aqui em Brasília. O Arthur Lira, o grande aliado do governo enquanto também presidente da Câmara dos Deputados."
00:29:29,"O homem que teve a frente das negociações do auxílio Brasil de seiscentos reais e da diminuição do preço do combustível. Auxílio Brasil seiscentos reais. Um dos maiores programas de transferência de renda acho que do mundo. São vinte milhões de famílias."
00:29:47,"Até há pouco tempo eram 14 milhões de famílias que recebiam que auxílio, é... Bolsa Família. Era em média 190. Me mostrou hoje o ministro da Cidadania, começava na casa de R$ 40"
00:30:02,"o Bolsa Família. E se o cara arranjasse emprego perdia emprego. Hoje vinte milhões de pessoas no Brasil ganham seiscentos reais por mês no mínimo E se trabalhar não perde o Auxílio Brasil. Muito pelo contrário. Dá mais R$ 200."
00:30:16,"Por que nós resolvemos fazer isso aqui? Por que que está em casa ressaltar em casa ganhando auxílio Brasil? Vai trabalhar que se não vai perder vai ganhar mais. Queremos você trabalhando. Esse é o nosso Brasil. Pessoal vai trabalhar, vai à luta. Não perde o auxílio Brasil. E olha na câmara"
00:30:36,"quando nós criamos o Auxílio Brasil e deixamos de lado o Bolsa Família, todos os deputados do PT votaram contra. Ou seja, os petistas que dizem que defende o povo, tá? Querem ver o povo sofrendo, querem a gasolina lá em cima. Quer o auxílio Brasil lá embaixo?"
00:30:55,"Pra dizer que olha quando for o governo eu vou resolver isso. E deixar claro por ocasião da votação das proposituras para baixar o preço o pra baixar o percentual do ICMS e gerar o imposto federal dos combustíveis lá no Senado"
00:31:12,"Todo senador do PT votaram contra se depender do senador do PT eu vou estar pagando nove reais o preço da gasolina. Sete reais o álcool. Tá? Este pessoal que diz que defende o pobre. Vamos lá? Bahia o nosso João Roma. Tivemos com ele ontem. Né?"
00:31:32,"Candidato ao ao governo do estado número vinte e dois e a doutora Raíssa candidata aí ao Senado lá pela Bahia. Dois quadros fantásticos aqui. Aqui o estado de Sergipe nós temos aqui o Eduardo Amorim candidato ao senado dois dois dois."
00:31:50,"E o Valmir de Francisquinho, número vinte e dois para o Governo do Estado. Rio Grande do Norte aqui, Senado, o Fábio setenta e sete, fala aí Rio Grande do Norte, o Fábio setenta e sete"
00:32:08,"Candidato ao Governo do Estado, governador Fábio, setenta e sete. Ao senado o nosso ministro aqui, Rogério Marinho eh que tá sendo conhecido lá como senador das águas. Quem realmente se empenhou pra levar água pro Nordeste? Olha, segundo o próprio Lula declarou há poucos dias"
00:32:26,"— parabéns, Lula, de vez em quando você fala a verdade ali, né? Você falou que a transposição era pra ter sido concluída em 2012, mas foi agora. Valeu Lula, dez anos depois nós concluímos a transposição de São Francisco. Você transpôs sim, é muita grana pro bolso dos seus amigos."
00:32:43,"Mais nada me diz aí, a obra ficou lá, mal feita, inacabada. Imagine uma obra de cimento numa terra seca, né? Arda, como aquela do nordeste, fica a dez anos de exposição, quebra tudo. Quebra tudo. Canal foi feito pra funcionar com arma. É, porque sem água há dilatação e quebra tudo."
00:33:03,"Então, Rogério Marinho, nosso candidato ao Senado pelo Rio Grande do Norte, número dois dois dois, o senador das águas. Lá em Pernambuco também estive ontem com Anderson, candidato ao Governo do Estado, o Anderson."
00:33:19,"E o Gilson, candidato ao Senado Federal, quem vota em Bolsonaro, Pernambuco para presidente, vota em Gilson para o Senado e no Andes também para o Governo do Estado. Uma dupla aí que realmente vai fazer a diferença em Pernambuco no Nordeste. Aqui na Paraíba"
00:33:38,"O nosso prezado Nilvan dispensa comentários, não posso falar muito é pouco tempo aqui. Faz um trabalho fantástico. Os debates dele realmente mostram a a seu conhecimento, a sua capacidade, o seu amor pelo estado da Paraíba. E junto com ele ao Senado temos aqui o Bruno Roberto."
