timecode,text
00:07:47,"Oi gente, vamos falar da saúde? Aqui em Santa Catarina a gente tem um problema seríssimo, aliás o Brasil todo sofre com problemas da saúde, mas aqui tá muito pontual. Tem a questão do SUS e da tabela do SUS que há muitos anos não é reajustada, isso prejudica e prejudica muito o atendimento nos hospitais. O senhor pretende mexer no Sistema Único de Saúde?"
00:08:04,"Olha, é fácil um um candidato falar que vai dobrar a tabela do SUS, é só me apontar onde tem recurso. Eu sempre falo, criou-se um teto de gasto no Brasil por emenda à constituição."
00:08:17,"Isso é para fazer com que se tenha responsabilidade os gestores. E nós temos esse problema. Se nós aumentarmos aqui a colar qualquer coisa"
00:08:27,"Primeiro a irresponsabilidade e segundo dinheiro virá da onde? Se você começar a gastar"
00:08:33,"Além daquilo que você pode gastar, isso mexe no preço do dólar. Se mexe no preço do dólar, aumenta os combustíveis aqui dentro. Se aumenta os combustíveis, temos o aumento de inflação. O que nós sempre procuramos fazer é racionalizar os gastos dentro do ministério. E deixar bem claro."
00:08:50,"Os gastos da saúde quase todos são obrigatórios, não existe a possibilidade de eu tirar muitas vezes de um lugar e de botar luta. Reconhecemos a tabela do SUS lá embaixo. Mas quem falar que vai resolver na canetada"
00:09:03,"não está falando a verdade. Vamos falar de vacina, o senhor já disse que não tomou a vacina contra a covid, o senhor já falou bastante sobre esse assunto e o senhor quiser comentar ele, por favor, fique à vontade. Eu acho que é um direito. Alguns me criticam que eu não comprei a vacina em 2020. Eu quero saber qual país vendeu a vacina em 2020. Nenhum país vendeu. Não tinha vacina pronta."
00:09:23,"A primeira vacina que foi aplicada no mundo foi no Reino Unido em dezembro de dois mil e vinte. Em janeiro de vinte e um nós já começamos a aplicar a vacina aqui. Quanta a obrigatoriedade? Eu entendo que cada um tem que ter a liberdade de opinar. Assim como muitos que tomaram vacina me criticaram"
00:09:42,"Houve a possibilidade de se vacinar no Brasil também contra a varíola do macaco. E essas pessoas que queriam que eu tomasse a vacina eu falei e que tal você agora tomar a vacina de forma obrigatória também. Ah eu não quero. A liberdade"
00:09:56,"Tem que ser respeitada em qualquer situação. Mas qualé a avaliação que o senhor pode fazer com relação a taxa de imunização contra a poliomielite que infelizmente é muito baixa, muito aquém da esperada? Olha, procurar os postos de saúde. Nós temos."
00:10:13,"Nós temos obrigação de fazer uma campanha de divulgação, mas estamos proibidos pelo presidente do Tribunal Superior Eleitoral, o senhor Alexandre de Moraes. O Alexandre de Moraes proibiu pela segunda vez"
00:10:27,"uma campanha do Ministério da Saúde para que os pais vacinassem os seus filhos contra a pólio. Uma campanha seria em todas rádios, tevê e às vezes até mesmo em jornais. Pra que a pessoa compareça e vacine o seu filho. Lamentavelmente é uma medida criminosa."
00:10:43,"Irresponsável por parte do presidente do TSE que não permite que nós façamos uma campanha para a imunização da pólio. Aproveitando que o senhor deu o gás."
00:10:55,"Eh STF, relacionamento com STF, essas polêmicas todas e eu soube, vi uma entrevista do senhor, aliás eu vi essa entrevista do senhor e o senhor teve uma sugestão de aumentar o número de ministros, sua versão sobre relacionamento com o STF, questão do número de minutos. A própria imprensa divulga que eu queria aumentar."
00:11:14,"E daí me procura. E a sugestão que chegou na imprensa não foi da minha boca. Então a imprensa procure quem fez essa sugestão não vão apresentar e pra ele dar sua dar sua a sua a sua posição. E eu não posso. Tudo que chega de sugestão pra mim tomar uma decisão de imediato."
00:11:31,"No momento dos onze ministros tem dois indicados pra mim. Caso eu seja reeleito tem mais duas vagas o ano que vem. Eu tendo quatro no supremo eu já sou uma pessoa extremamente feliz e sei que as minhas propostas né? Ou as propostas que estão de acordo com a constituição e de interesse da população."
00:11:51,"Serão trabalhadas nesse sentido por decisões desse ministro do Tribunal do Supremo Tribunal Federal. Vamos falar de privatizações? Eu já vi também uma entrevista sua dizendo que num que num futuro mandato, num futuro Governo ser possível, o senhor seria mais eh adepto a privatização. Correios, por exemplo, eu taria nessa lista?"
00:12:10,"Olha, nós privatizamos a Eletrobras. Ela era deficitária. Prejuízo de bilhões por ano. Ela inclusive começou no passado fazer uma hidrelétrica lá na Nicarágua. Começou a fazer e parou. Então a privatização a gente precisava dela porque não tínhamos dinheiro."
00:12:29,"Pra investir em manutenção de linhas de transmissão, por exemplo, simplesmente a colapsar a o sistema elétrico é no Brasil. Os Correios, essa privatização está em andamento. No passado, o governo do PT você viu, o mensalão começou lá dentro. Roubou-se tanto."
00:12:48,"dos Correios que hoje em dia os funcionários pagam"
00:12:53,"uma parcela extra que é descontada em seu contracheque até 2030 pra que eles possam receber aposentadorias. Então algumas estatais estão no radar. E privatizar a estatal não é botar na prateleira. O trabalho é muito grande é de muita responsabilidade."
00:13:10,"Eu que eu posso adiantar pra você, não será privatizado. Os Correios, o Banco do Brasil e a Casa da Moeda. Vi uma entrevista do senhor falando que o senhor se arrepende de polêmicas criadas com as mulheres eh daqui pra frente num segundo governo, numa outra oportunidade, que que o senhor mudaria aproveito aí?"
00:13:29,"Eh pra colocar na carona dessa pergunta a sua relação com a imprensa. Eu não provoquei as mulheres, né? Eu fui infeliz em dois, três momentos, fiz uma piada de mal gosto que não era pra ser feita, onde nós homens fazemos num canto. Ali eu fui filmado, dei azar"
00:13:45,"E o outro lado potencializou isso tudo. Que que eu tenho contra as mulheres? Muito pelo contrário. Olha o que nós já fizemos pelas mulheres do Brasil. Já sancionamos ou criamos"
00:13:57,"aproximadamente, entre leis e decretos, 80 itens. Uma das últimas coisas importantes para a mulher que n ós criamos foi mudar a Lei da Laqueadura. Hoje, em vez de 25 anos, a mulher pode fazer laqueadura com 1anos."
00:14:12,"Hoje, por exemplo, em vez de esperar seis meses após o parto pra fazer a laqueadura, ela pode fazer no mesmo dia do parto. Hoje, a mulher não precisa mais pedir autorização pro marido pra fazer a laqueadura, ela faz imediatamente. Cê pode ver, as nossas ações."
00:14:29,"de combate a violência contra as mulheres se reflete nos números, o feminicídio diminuiu, se tivesse aumentado esses números estariam manchados nos jornais contra mim. O meu governo e aquele que mais prendeu machões ao longo da história do Brasil."
00:14:45,"Nós procuramos atender as mulheres em muitas outras coisas que parece ser pequenas. Nós, por exemplo, o seguro defeso que era para pescadores, nós estendemos para as marisqueiras. Ou seja, aquelas mulheres que catam o caranguejo dos mangues."
00:15:02,"Ou seja, temos uma infinidade de de de de ações que fizemos em favor das mulheres. A primeira dama por exemplo, as mães com raros, ela tem um trabalho especial, a minha esposa não ganha nada financeiramente com isso. Ganha é o."
00:15:18,"o seu coração é que ganha muita muito com isso aí. E nós atendemos a isso. Cê pode ver foi sugestão ou influência da minha esposa até a pouco tempo, por exemplo, tinha-se, comprava-se carro sem IPI, o taxista e as pessoas com deficiência. Incluímos as pessoas com deficiência auditiva."
00:15:38,"Nós como quando titulamos terras pelo Brasil, nós demos um registro, um documento dizendo essa terra é pra você entre quatrocentos e vinte mil pessoas tituladas, oitenta por cento são mulheres. Quando você pega o auxílio Brasil, vinte e um milhões de famílias ganham o auxílio Brasil?"
00:15:57,"Dezessete milhões que recebe são as mulheres, ou seja, nós priorizamos a as mulheres, nós sabemos que a mulher tem muito mais responsabilidade do que o homem. Nordeste, o senhor foi acusado de algumas falas preconceituosas. Qual é a avaliação do senhor pra isso? A imprensa fez uma matéria."
00:16:15,"Que em nove dos dez estados, onde a taxa de analfabetismo é maior, o PT ganhou. E a própria matéria da imprensa diz que são em grande parte os estados do Nordeste. Não fui eu quem falou isso."
00:16:32,"Foi imprensa que falou, e eu toquei nessa matéria numa daí falaram que eu estava chamando o novo destino de analfabeto. Isso é outra mentira, é outra farsa. A imprensa também republica, né? Matera da esquerda que eu não gosto de nordestino. A minha esposa é filho de um cearense."
00:16:51,"A minha filha é neta de um cearense. Eu não tenho nada contra o nordestino. O que que eu já fiz pro Nordeste? Era pra ter acabado a transposição do Rio São Francisco em dois mil e doze. Uma obra que foi deixada inacabada."
00:17:08,"Com desvio de dinheiro pra tudo quanto é lugar e nós pegamos mesmo durante a pandemia e concluímos essa obra nós levamos a água para o Nordeste. O Bolsa Família começava com quarenta reais por mês. É uma quantia insignificante. E quem conseguir esse emprego"
00:17:27,"Perdia o Bolsa Família, ou seja, obrigava as pessoas a não trabalhar, pra ganhar quarenta reais por mês, muitas famílias. A média chegava em cento e noventa. Nós passamos para seiscentos reais e quando criamos o auxílio Brasil toda a bancada do PT na câmara votou contra."
00:17:47,"Ou seja, o que o PT quer? Quer que a população sofra, passa fome pra ele se apresentar como salvadores da pátria. E nós sabemos que grande parte da mídia tem um profundo amor."
00:17:59,"pelo candidato do PT, o senhor Lula. Então, eles jogam lá, fazem a tabelinha e jogam pra cima de mim. Não temos nada a esconder. Eu fico irritado quando vejo mentiras sendo publicadas constantemente quando me acusaram de"
00:18:17,"De, por exemplo, né? Abastecer o dinheiro vivo, minha meus familiares a comprar cento e dez imóveis pelo Brasil. Que covardia, que mentira é essa? Por que faz isso sem comprovação nenhuma? Tanto é que o desembargador lá em Brasília"
00:18:33,"Proibiu a divulgação disso dizendo que a matéria mentirosa e e criminosa e depois"
00:18:38,"o ministro Supremo arquivou essa questão. Hoje em dia a imprensa publica que eu sou canibal. Porque o Lula resolveu botar no programa dele que eu comeria índio. Então é mentira em cima de mentira sem responsabilidade que fazem me afastar da imprensa."
00:18:54,"Se bem que eu nunca falei em censurar a mídia, eu nunca falei em controlar a mídia. O outro lado o tempo todo fala que vai controlar vocês. Eh Presidente eu ouvi dizer que aqui em Santa Catarina tá tendo uma competição que o município tiver mais votos pro presidente, o presidente vai visitar caso seja reeleito."
00:19:11,"É verdade isso? Qualquer município do Brasil, em qualquer estado que eu tiver o meu melhor pessoa percentual de votos começarei a visitá-lo sim a partir de janeiro desse ano."
00:19:22,"Será motivo de satisfação e alegria e eu espero continuar tendo essa votação em Santa Catarina pra nós continuarmos botando o Brasil para frente. Não esqueçamos das pautas conservadoras por favor. O outro lado quer legalizar o aborto. Nós não. O outro lado quer legalizar as drogas."
00:19:42,"Esse outro lado parece que não sabe o sofrimento de uma mãe que tem um filho no mundo das drogas. Eu não quero isso. O outro lado quer a ideologia de gênero. O que seria isso? Por exemplo, eu achei ninguém quer que eu sou a filha de seis e sete anos."
00:19:57,"Estando na escola, quando for ao banheiro, encontre um menino lá de dez, doze anos fazendo suas necessidades fisiológicas. Nós não queremos isso, nós queremos e"
00:20:10,"Preservar a inocência das crianças em sala de aula. Há uma diferença enorme entre nós. Então Santa Catarina é um estado conservador. E também uma coisa muito importante. Saiu agora na imprensa e saiu e é verdade porque eu vi."
00:20:27,"Que o senhor Luiz Inácio Lula da Silva uma vez chegando ao poder vai recolher as armas do cidadão de bem. Nós temos setecentos mil CACS que é o colecionador e atirador pelo Brasil. Essas armas seriam recolhidas as pessoas de bem também."
00:20:43,"Que tem sua arma em casa legal seriam recolhidos. Ou seja, o governo do PT quer tirar as armas como fez no passado do cidadão de bem. A nossa política de armas ajudou a diminuir as mortes violentas no Brasil. Santa Catarina, eu lembro, quando"
00:21:02,"Assinei o decreto das armas era o estado que tinha o menor número de mortes por cem mil habitantes. Muito obrigada Presidente, brigada pela entrevista, uma boa sorte pro senhor, até uma próxima oportunidade. Um abraço."
00:21:14,"A entrevista com o presidente Jair Bolsonaro, candidato à reeleição, ela faz parte do projeto voto mais do grupo ND"
00:21:24,"ouvir os dois candidatos ao Palácio do Planalto. É uma iniciativa pra você eleitor pra gente ajudar você eleitor a fazer a melhor escolha. Nós oferecemos o mesmo espaço para entrevista e as mesmas condições para Luiz Inácio Lula da Silva do PT. Ele pode estar em Santa Catarina ou em"
00:21:44,"Estado, é só se colocar a disposição pra conversar com a nossa equipe. Estamos aguardando a confirmação da assessoria do candidato."
