timecode,text
00:17:42,"Bota a música do capitão Bolsonaro Bolsonaro"
00:17:56,"É isso aí, meu povo. Bolsonaro dois mil e vinte e dois. É isso aí meu capitão!"
00:18:15,"Bolsonaro e Bolsonaro vai ganhar"
00:18:31,"Bolsonaro"
00:18:52,"fechado com o capitão."
00:19:11,"Boa tarde! Só quem é o do é um momento histórico nesse país. Bom dia. Porque nós vivemos uma situação que nunca tivemos nunca esse desafio."
00:19:28,"O maior desafio dessa geração é de encontrar pessoas corajosas, dispostas a pagar um preço, a vida pra quebrar um paradigma. É um santo se realiza."
00:19:42,"É uma pressão, é uma massa de manobra que fizeram com o MST durante trinta anos e isso está acabando hoje aqui. essa fogueira vai enfrentar o país porque se tem alguém que devolver o orgulho de ser brasileiro foi"
00:20:00,"Bolsonaro vinte e dois O orgulho veio dele porque é patriota, porque não é corrupto, porque é sério e principalmente cuida dos mais necessitados."
00:20:12,"Então nessa tarde agora com muita honra e muito prazer nós vamos ouvir o maior presidente da história do Brasil. Bolsonaro vinte e dois."
00:20:29,"Pessoal, adivinha quem acabou de chegar? A recordista de voto pra federal em Brasília e não tem como deixar que eu vila vamos ouvir a nossa a nossa deputada Bia"
00:20:48,"Boa tarde pessoal!"
00:20:51,"Gente uma grande alegria estar aqui ao lado do nosso presidente porque eu tenho sido a deputada que mais tem investido aqui também nos assentamento nos agricultores familiares e vocês merecem que esse homem seja aqui."
00:21:08,"com vocês porque ele é o presidente que valoriza as pessoas, as famílias e que está distribuindo títulos, mais de quatrocentos e vinte mil títulos de terra para os assentados. Coisa que nenhum governo antes fez. E pra mim é uma honra, uma alegria caminhar ao lado desse homem."
00:21:28,"que é o o presidente mais querido que esse Brasil já teve. e pessoal, quero pedir pra vocês, dia trinta, dia trinta é vinte e dois, mas eu quero pedir a vocês que conquistem mais votos, porque nós não podemos deixar que aqueles que querem destruir"
00:21:48,"destruir as nossas famílias e querem as invasões de terra pra atrapalhar aquelas pessoas que querem terra, pra produzir possam voltar. Então gente, dia trinta e vinte e dois, vamos juntos nessa luta pelo Brasil. Muito obrigada. Boa tarde a todos."
00:22:07,"É uma satisfação estar entre vocês Somos todos brasileiros nossa bandeira é verde e amarela. Somos um país de noventa por cento de cristãos"
00:22:25,"nós respeitamos todas as religiões quem não as tenha também a família de cada um de vocês. a família presente de Deus, vamos preservar, lado"
00:22:44,"Não quer saber de família. O outro lado quer liberar drogas. outro lado não respeita propriedade privada de ninguém, isso eles nunca e dar o título da terra pra vocês."
00:23:02,"Sempre usaram os nossos irmãos assentados para fazer invasões. E nosso governo isso acabou. não foi pela força pela democracia Concedemos 420 mil títulos pelo Brasil."
00:23:20,"Deixo bem claro, só no corrente ano, só agora, dez meses, o meu governo concedeu mais títulos do que oito anos de Lula. ou seja eles nunca se preocuparam e realmente trazer dignidade para os assentados"
00:23:40,"Sempre usaram vocês para fazer manobra de interesse deles. de poder deles uma marcha de pessoas de bem que era escravizadas pelo PT."
00:23:55,"Olhe os bandidos José Rainha, João Pedro Stédile, quem são esses cara? Nunca se preocuparam com o bem-estar de vocês, nós assentamos o título de terra as pessoas"
00:24:11,"Eles passam a integrar de verdade a agricultura familiar. tem acesso a bancos e na agricultura familiar produzem mais e sabe que com a terra titulada as benfeitorias que ele fizeram ali ficará para seus filhos e netos"
00:24:30,"E mais ainda nós assentamos damos o título preferencialmente para as mulheres. que elas cuidam melhor"
00:24:49,"da propriedade e assim sendo nós tamos reconhecendo o trabalho da mulher do campo, a mesma coisa poucas semanas dum dum debate na televisão com molusco, ele falou que a no mínimo"
00:25:09,"O que sobra para o PT é dizer que vai acabar final do ano. Se o PT não medir vai fazer o quê? é mesma coisa as comunidades terapêuticas. Ah o Bolsonaro vai acabar. Ué Vou acabar por quê? Está dando certo"
00:25:28,"Eles querem liberar drogas, nós não queremos Eles dizem que a gente depois das eleições vão aumentar o preço dos combustíveis, mas quando nós votamos a redução de impostos no Senado do PT votaram contra essa proposta."
00:25:47,"Quando nós votamos na Câmara o Auxílio Brasil, toda a bancada do PT votou contra. eles querem os mais humildes passando necessidades. Eles não querem o bem-estar da sua população. Quer dizer, tá vendo? Se votar em mim, vai melhorar. Mentira."
00:26:07,"Ao longo de quatorze anos esses cara roubaram o Brasil todo. O petista tá mentindo ou tá roubando ou está fazendo as duas coisas. O povo brasileiro vem acordando cada vez mais."
00:26:26,"Se livrando conseguimos a sua carta de euforia vendo o quão importante é a liberdade. Quando agora nós vimos uma um rádio, né? A Jovem Pan, televisão também sendo perseguida, censurada"
00:26:44,"quem entrou com processo junto ao Tribunal Super Eleitoral foi o PT. Então esses cara não tem qualquer com o carinho com a nossa liberdade. Eles querem um povo escravizado. Tenho certeza se essa for a vontade de Deus"
00:27:04,"No próximo dia trinta nós vamos conseguir a reeleição. e com os nossos programas, entre eles a titulação pelo Brasil será o fim da esquerda"
00:27:21,"No continente sul-americano. Meu obrigado a todos vocês. poder aceitarem a vida em conjunto, tuas liderança aqui."
00:27:38,"Que a pouco tempo defendia um MST muito mais por pressão do que convicção. Estou vendo na minha frente aqui a bandeira verde e amarela. No passado era uma bandeira vermelha do MST."
00:27:56,"isso faz parte da história isso ficou passado. a vocês, as lideranças que estão aqui, que se libertaram dessa ideologia nefasta comunismo Sendo bancado pelo PT"
00:28:16,"No mais o fujão por duas vezes não compareceu em debate. porque não tem o que falar, falar do seu governo, só vai falar de corrupção."
00:28:35,"Obrigada presidente! honra receber o senhor na nossa comunidade acampamento Nova Jerusalém leão de Judá obrigada"
00:28:54,"Obrigada as lideranças que estão se libertando viva a liberdade viva o nosso presidente Jair Messias Bolsonaro"
00:29:05,"essa nação para trazer liberdade ao povo. vinte e dois. Cadê a música do capitão, gente?"
00:30:03,"Ô Vitor daqui pra baixo Um forte abraço"
00:30:21,"Mãozinha pro alto Bolsonaro o povo está contigo."
